  r          R           theta    pr             pR         pt
 2.701009  3.729965  1.637004  460.055738  -25.446363  0.000000  -1290.495400  
 3.517507  3.718853  1.556300  -99.252594  33.212063  0.000000  -1290.495400  
 3.520030  3.938874  1.567468  96.981517  28.408159  0.000000  -1290.495400  
 2.826272  3.916042  1.655176  435.774646  25.356549  0.000000  -1290.495400  
 2.991491  3.816675  1.596347  377.733219  -36.892739  0.000000  -1290.495400  
 3.389098  3.957506  1.626037  -187.127486  23.445755  0.000000  -1290.495400  
 3.489580  3.783876  1.554803  122.095671  37.297316  0.000000  -1290.495400  
 2.630060  3.656089  1.545117  459.521500  16.496905  0.000000  -1290.495400  
 3.486218  3.993152  1.617623  -124.624088  -16.544510  0.000000  -1290.495400  
 2.669660  3.881881  1.554196  -461.510434  34.256972  0.000000  -1290.495400  
 2.797487  3.888013  1.500405  -443.398771  29.689107  0.000000  -1290.495400  
 2.540681  3.853146  1.633538  432.467734  -32.478793  0.000000  -1290.495400  
 3.484297  3.896786  1.582571  126.052809  33.111196  0.000000  -1290.495400  
 3.486682  3.874501  1.553749  124.277325  -34.786246  0.000000  -1290.495400  
 2.623546  3.653198  1.539952  -458.714451  13.047894  0.000000  -1290.495400  
 2.403193  3.702837  1.646475  -245.193862  -12.199821  0.000000  -1290.495400  
 2.439545  3.789446  1.511255  328.853397  -32.929905  0.000000  -1290.495400  
 3.152707  3.979444  1.624233  307.387820  -19.405521  0.000000  -1290.495400  
 3.364654  3.877223  1.596237  200.939208  34.294811  0.000000  -1290.495400  
 2.912143  3.822334  1.637065  -408.081810  -32.449229  0.000000  -1290.495400  
 3.364133  3.928701  1.513360  -201.228298  27.330721  0.000000  -1290.495400  
 3.377414  3.834182  1.608996  -193.792035  -35.667184  0.000000  -1290.495400  
 3.395636  3.888096  1.521908  183.342441  -32.012563  0.000000  -1290.495400  
 3.109143  3.789080  1.561602  -327.295168  -37.594050  0.000000  -1290.495400  
 3.293896  3.876674  1.605619  238.626337  -33.852866  0.000000  -1290.495400  
 3.311001  3.794280  1.565312  229.771426  37.705970  0.000000  -1290.495400  
 3.525525  4.023664  1.563105  91.874320  4.954614  0.000000  -1290.495400  
 2.464661  3.925666  1.571535  366.704730  30.137237  0.000000  -1290.495400  
 3.119975  3.791389  1.642828  322.401362  30.500031  0.000000  -1290.495400  
 3.557897  4.024852  1.589715  54.129140  -2.577806  0.000000  -1290.495400  
 3.514978  3.837112  1.616146  -101.487495  34.959725  0.000000  -1290.495400  
 2.390904  3.705954  1.578615  -202.210263  31.808873  0.000000  -1290.495400  
 3.121779  3.695820  1.641497  -321.582517  12.753887  0.000000  -1290.495400  
 3.503933  3.974429  1.562801  -110.818299  22.431387  0.000000  -1290.495400  
 3.403039  3.855899  1.612260  -179.005163  -34.599678  0.000000  -1290.495400  
 3.487925  3.857038  1.503836  123.345212  -31.759482  0.000000  -1290.495400  
 3.314883  3.869464  1.653361  -227.741792  28.738206  0.000000  -1290.495400  
 2.674508  3.761488  1.628454  461.444776  -31.633309  0.000000  -1290.495400  
 3.411334  3.720799  1.557106  -174.074761  -33.485190  0.000000  -1290.495400  
 2.465884  3.782587  1.553536  -368.273787  37.217100  0.000000  -1290.495400  
 3.099927  3.772932  1.528857  331.429016  -34.871789  0.000000  -1290.495400  
 3.433524  3.820804  1.529793  -160.463559  35.691911  0.000000  -1290.495400  
 2.499323  3.871416  1.608725  403.715785  -34.002591  0.000000  -1290.495400  
 2.732853  3.744195  1.595354  456.349683  34.955145  0.000000  -1290.495400  
 3.377154  3.838787  1.536826  193.938942  -35.841869  0.000000  -1290.495400  
 2.949519  3.911804  1.519733  394.246051  29.739554  0.000000  -1290.495400  
 3.369166  3.754067  1.569486  -198.426563  36.569357  0.000000  -1290.495400  
 2.750950  3.977228  1.492435  -453.388903  -17.137483  0.000000  -1290.495400  
 3.556750  3.808611  1.528804  55.859548  -35.665265  0.000000  -1290.495400  
 2.880291  3.863922  1.622474  419.099392  33.295064  0.000000  -1290.495400  
 2.396537  3.977053  1.570401  223.394828  -21.934357  0.000000  -1290.495400  
 3.515203  3.828411  1.493598  -101.291077  30.444757  0.000000  -1290.495400  
 2.834070  4.013647  1.513056  433.545852  7.461350  0.000000  -1290.495400  
 3.527712  3.829202  1.648423  89.773415  30.361586  0.000000  -1290.495400  
 3.118874  3.967491  1.625003  322.900364  -21.771063  0.000000  -1290.495400  
 3.322184  3.803627  1.571588  -223.902673  -37.746149  0.000000  -1290.495400  
 3.309165  3.682143  1.597456  -230.728825  25.482063  0.000000  -1290.495400  
 3.528889  3.997699  1.638681  88.625444  13.023693  0.000000  -1290.495400  
 2.477304  3.891464  1.533192  -381.912005  -32.564482  0.000000  -1290.495400  
 2.826003  3.773385  1.525269  -435.850398  -34.424016  0.000000  -1290.495400  
 3.227902  3.954467  1.540408  -271.627277  25.460628  0.000000  -1290.495400  
 3.555665  3.925141  1.523902  -57.451420  28.603363  0.000000  -1290.495400  
 3.571887  3.899256  1.507021  -25.254693  29.662589  0.000000  -1290.495400  
 2.510525  3.997075  1.559964  -412.899993  -17.009578  0.000000  -1290.495400  
 3.505563  3.981412  1.647001  109.481250  -16.472971  0.000000  -1290.495400  
 2.586283  3.956923  1.565312  -450.967496  -25.655612  0.000000  -1290.495400  
 2.484281  3.925264  1.537747  389.413574  29.410267  0.000000  -1290.495400  
 3.544767  3.856767  1.512130  -71.624267  -32.858971  0.000000  -1290.495400  
 3.521070  3.853271  1.635172  -96.032650  -32.253045  0.000000  -1290.495400  
 3.470205  3.936727  1.543920  136.193580  -28.214953  0.000000  -1290.495400  
 3.487631  3.964918  1.567806  123.566290  -24.284331  0.000000  -1290.495400  
 3.527985  3.680809  1.513320  89.508351  -14.601352  0.000000  -1290.495400  
 3.543918  3.687942  1.637287  72.621834  11.804201  0.000000  -1290.495400  
 2.532686  3.923497  1.559110  427.937607  -30.304488  0.000000  -1290.495400  
 3.294877  3.746414  1.642596  -238.122581  26.268418  0.000000  -1290.495400  
 3.523508  3.984944  1.585552  93.776117  -20.052213  0.000000  -1290.495400  
 3.526728  3.877544  1.611779  -90.723714  -33.388915  0.000000  -1290.495400  
 2.908708  3.691497  1.533659  -409.306600  -25.741823  0.000000  -1290.495400  
 2.903596  3.788172  1.540823  -411.113814  36.545812  0.000000  -1290.495400  
 3.363932  3.958609  1.572232  201.339860  -25.391517  0.000000  -1290.495400  
 3.481862  3.859543  1.532481  -127.845871  -34.656825  0.000000  -1290.495400  
 3.491263  3.917737  1.525362  -120.814825  -29.544098  0.000000  -1290.495400  
 2.784855  3.843715  1.637712  446.417654  32.146390  0.000000  -1290.495400  
 2.829582  3.898186  1.617867  -434.836568  -31.335916  0.000000  -1290.495400  
 3.364467  3.740710  1.616447  -201.042718  31.990009  0.000000  -1290.495400  
 3.248984  3.975461  1.610073  261.266653  -21.216445  0.000000  -1290.495400  
 3.356879  3.921361  1.645720  205.232574  -26.222590  0.000000  -1290.495400  
 2.795322  3.880583  1.611817  -443.931204  -33.174760  0.000000  -1290.495400  
 2.962687  3.718951  1.657125  -389.167671  -10.394027  0.000000  -1290.495400  
 2.954397  3.740128  1.557236  -392.376251  -35.348483  0.000000  -1290.495400  
 3.529905  3.685068  1.631834  -87.625128  -14.431163  0.000000  -1290.495400  
 3.053131  3.944055  1.496528  351.971558  -23.536562  0.000000  -1290.495400  
 3.527753  3.725831  1.513874  -89.733703  27.574038  0.000000  -1290.495400  
 3.550374  3.742577  1.497029  -64.690018  24.972315  0.000000  -1290.495400  
 3.483763  3.900289  1.508930  126.447484  -29.787176  0.000000  -1290.495400  
 3.507545  3.708474  1.617329  -107.837891  -27.178176  0.000000  -1290.495400  
 2.925213  3.931208  1.566806  -403.346956  29.430492  0.000000  -1290.495400  
 3.000777  3.707872  1.557784  -373.959154  31.850192  0.000000  -1290.495400  
 2.905404  3.760337  1.537917  410.476900  -35.257646  0.000000  -1290.495400  
 3.157500  3.737409  1.647436  -305.161233  -22.874714  0.000000  -1290.495400  
 3.477076  3.778055  1.633052  -131.318914  31.863738  0.000000  -1290.495400  
 2.499442  3.761277  1.528153  -403.820147  -34.149079  0.000000  -1290.495400  
 3.518909  3.961408  1.577171  97.996438  24.886378  0.000000  -1290.495400  
 3.565864  3.857618  1.509210  -40.226758  32.463849  0.000000  -1290.495400  
 2.955545  3.927965  1.580569  391.934249  -29.787185  0.000000  -1290.495400  
 3.409720  3.659554  1.601058  175.040064  -16.855483  0.000000  -1290.495400  
 3.513927  3.699248  1.512070  -102.404902  21.089911  0.000000  -1290.495400  
 3.436621  3.815923  1.554134  -158.508438  -37.315074  0.000000  -1290.495400  
 2.668313  3.961027  1.558013  461.517637  -24.872241  0.000000  -1290.495400  
 3.398715  3.722768  1.633887  -181.545599  -25.146748  0.000000  -1290.495400  
 3.284588  4.008070  1.578574  243.387791  -13.514472  0.000000  -1290.495400  
 3.531757  4.003781  1.641099  -85.774430  -10.371630  0.000000  -1290.495400  
 3.301486  3.712786  1.654972  -234.714452  9.007697  0.000000  -1290.495400  
 3.224388  3.906280  1.484637  273.339595  25.913260  0.000000  -1290.495400  
 2.904112  3.747737  1.637493  410.932201  -28.029743  0.000000  -1290.495400  
 2.922717  3.898134  1.628144  -404.260080  -30.436134  0.000000  -1290.495400  
 2.798749  3.833533  1.641953  -443.085673  31.592662  0.000000  -1290.495400  
 2.596228  3.833516  1.527109  453.597999  -35.209289  0.000000  -1290.495400  
 2.952589  3.936280  1.493089  393.070697  24.120054  0.000000  -1290.495400  
 2.557695  3.956654  1.609521  -440.732024  -24.707170  0.000000  -1290.495400  
 3.475407  3.780948  1.602269  132.514810  36.255284  0.000000  -1290.495400  
 3.378355  3.776449  1.488133  -193.259804  -26.408780  0.000000  -1290.495400  
 2.747794  3.967874  1.522724  -453.946070  22.160848  0.000000  -1290.495400  
 3.027705  4.009108  1.610401  -362.792925  -11.780331  0.000000  -1290.495400  
 2.446150  3.788508  1.527743  339.959671  -35.286562  0.000000  -1290.495400  
 3.488340  3.750448  1.618430  -123.032378  32.575565  0.000000  -1290.495400  
 3.484811  3.669036  1.544763  125.671492  21.748043  0.000000  -1290.495400  
 2.438808  3.927652  1.538336  327.555720  -29.148547  0.000000  -1290.495400  
 2.893192  3.889217  1.636163  414.731142  -30.248769  0.000000  -1290.495400  
 3.515384  3.983786  1.638768  101.131862  -16.964313  0.000000  -1290.495400  
 2.668909  3.933249  1.598970  -461.515049  -28.625831  0.000000  -1290.495400  
 3.533595  3.794627  1.595654  -83.903174  36.990417  0.000000  -1290.495400  
 3.538556  3.835415  1.556633  78.660370  36.908989  0.000000  -1290.495400  
 3.523012  3.821574  1.525653  -94.238913  -35.278488  0.000000  -1290.495400  
 3.509443  3.982109  1.563647  106.245351  -20.809860  0.000000  -1290.495400  
 2.767715  3.943658  1.521138  450.159220  -26.006728  0.000000  -1290.495400  
 3.509015  3.761540  1.612687  -106.605819  34.267519  0.000000  -1290.495400  
 3.477394  3.880025  1.571344  131.089932  34.622495  0.000000  -1290.495400  
 3.388281  3.683556  1.519474  -187.597265  19.018635  0.000000  -1290.495400  
 3.434013  3.802103  1.520976  -160.155922  34.720997  0.000000  -1290.495400  
 3.313757  3.889302  1.512917  -228.331376  31.081044  0.000000  -1290.495400  
 3.315184  4.017805  1.565871  227.584258  -9.235598  0.000000  -1290.495400  
 3.516231  3.979010  1.564281  -100.385460  21.492801  0.000000  -1290.495400  
 3.251735  3.962592  1.583553  259.902565  -24.599016  0.000000  -1290.495400  
 3.483212  3.951156  1.519716  -126.853941  -24.789504  0.000000  -1290.495400  
 3.210096  3.951376  1.648282  280.259202  -22.044227  0.000000  -1290.495400  
 3.389973  3.903900  1.632606  186.623092  29.480278  0.000000  -1290.495400  
 3.043015  3.939862  1.571406  -356.307546  -28.277570  0.000000  -1290.495400  
 3.228610  4.009977  1.519272  271.282191  -10.284555  0.000000  -1290.495400  
 2.787676  3.821751  1.519992  -445.762043  34.650358  0.000000  -1290.495400  
 3.554958  3.947890  1.593179  -58.466257  -26.773087  0.000000  -1290.495400  
 2.664333  3.904590  1.643926  -461.510281  28.058087  0.000000  -1290.495400  
 3.012298  3.852356  1.489749  369.220758  -29.520269  0.000000  -1290.495400  
 2.868645  3.972676  1.505014  422.924414  -19.680167  0.000000  -1290.495400  
 2.493715  3.775673  1.486508  398.663857  25.767021  0.000000  -1290.495400  
 3.571120  3.646970  1.552983  27.606002  -13.287006  0.000000  -1290.495400  
 3.534601  3.821919  1.592184  -82.863375  -37.014857  0.000000  -1290.495400  
 3.292017  3.992315  1.533466  -239.590745  -17.386454  0.000000  -1290.495400  
 3.543476  3.863842  1.646652  -73.136834  30.134674  0.000000  -1290.495400  
 2.387456  3.706195  1.583453  -187.608173  31.624146  0.000000  -1290.495400  
 3.295823  3.843703  1.505983  -237.635944  -32.459901  0.000000  -1290.495400  
 3.512502  3.801924  1.517040  -103.637710  34.186237  0.000000  -1290.495400  
 2.752818  3.702016  1.503325  453.051322  17.734977  0.000000  -1290.495400  
 3.553183  4.004278  1.610204  -60.945649  13.624200  0.000000  -1290.495400  
 3.009953  3.928608  1.500765  370.190092  26.031495  0.000000  -1290.495400  
 3.420980  3.969966  1.495859  -168.238305  19.140257  0.000000  -1290.495400  
 2.370839  3.832109  1.513211  76.457532  33.681586  0.000000  -1290.495400  
 3.511143  3.887353  1.526533  104.802976  -32.437746  0.000000  -1290.495400  
 3.520543  3.740150  1.559051  96.514252  35.427967  0.000000  -1290.495400  
 3.317698  3.789977  1.486248  226.264986  -27.040990  0.000000  -1290.495400  
 3.295382  3.674752  1.626468  237.862730  -12.392027  0.000000  -1290.495400  
 3.534420  3.714353  1.601963  83.051046  -31.021624  0.000000  -1290.495400  
 3.533643  4.005312  1.630702  83.853168  -11.281451  0.000000  -1290.495400  
 2.776287  3.803625  1.647527  448.340946  -29.973787  0.000000  -1290.495400  
 2.906677  3.715270  1.596872  -410.026934  -31.782882  0.000000  -1290.495400  
 3.226706  3.669445  1.528392  272.210366  17.021921  0.000000  -1290.495400  
 2.902853  3.808298  1.492991  411.374719  -29.898156  0.000000  -1290.495400  
 3.114498  3.873408  1.633262  -324.880603  -31.601500  0.000000  -1290.495400  
 2.450643  3.872291  1.610166  -347.009309  -33.848534  0.000000  -1290.495400  
 2.374805  3.856442  1.509705  114.659444  -32.572887  0.000000  -1290.495400  
 3.516704  3.667364  1.544668  -99.967158  -21.147037  0.000000  -1290.495400  
 3.370445  3.812262  1.504452  197.711988  32.344208  0.000000  -1290.495400  
 3.546664  3.758154  1.594790  69.349260  -35.915510  0.000000  -1290.495400  
 3.046819  3.811980  1.578744  354.681635  37.604973  0.000000  -1290.495400  
 2.837470  3.721027  1.483866  432.553745  -10.922762  0.000000  -1290.495400  
 3.179619  3.723572  1.588896  294.794214  33.525026  0.000000  -1290.495400  
 2.786026  3.782416  1.531476  446.146732  35.536408  0.000000  -1290.495400  
 2.794467  3.709630  1.510598  -444.139644  23.301394  0.000000  -1290.495400  
 3.201696  3.988824  1.540018  284.294872  18.612292  0.000000  -1290.495400  
 2.595371  3.832732  1.550280  453.388476  36.776305  0.000000  -1290.495400  
 3.492719  3.675803  1.563549  -119.698451  25.915315  0.000000  -1290.495400  
 3.131955  3.960278  1.537531  316.945391  -24.369448  0.000000  -1290.495400  
 2.919530  3.978527  1.596259  405.420053  -21.191068  0.000000  -1290.495400  
 3.095572  3.834340  1.643139  -333.372887  31.377603  0.000000  -1290.495400  
 3.492123  3.665797  1.576710  -120.156522  23.104452  0.000000  -1290.495400  
 3.522758  3.868641  1.589806  -94.474357  -35.119634  0.000000  -1290.495400  
 3.167457  3.944083  1.506620  -300.513099  24.681015  0.000000  -1290.495400  
 3.310461  3.663753  1.585234  230.053290  21.760801  0.000000  -1290.495400  
 2.764455  3.885583  1.624340  -450.821753  -31.782398  0.000000  -1290.495400  
 3.405127  3.903609  1.615510  177.771246  31.022496  0.000000  -1290.495400  
 2.382400  3.998208  1.561451  163.118492  16.705201  0.000000  -1290.495400  
 2.541246  3.695570  1.500496  -432.771286  12.955674  0.000000  -1290.495400  
 3.547930  3.787743  1.635071  67.791404  -31.975856  0.000000  -1290.495400  
 3.479067  4.016647  1.608797  129.882208  -8.228455  0.000000  -1290.495400  
 3.244643  3.831523  1.538645  263.412803  -36.182680  0.000000  -1290.495400  
 3.059688  3.895826  1.501800  -349.140385  -29.308927  0.000000  -1290.495400  
 2.499089  3.782305  1.511552  403.511123  -32.670147  0.000000  -1290.495400  
 2.378976  3.722445  1.634439  143.607482  -24.893363  0.000000  -1290.495400  
 3.376504  3.832137  1.553309  194.306547  36.910847  0.000000  -1290.495400  
 3.531357  3.707178  1.649056  86.176877  12.165248  0.000000  -1290.495400  
 3.491264  3.650977  1.539382  -120.813796  -11.165175  0.000000  -1290.495400  
 2.723464  3.825664  1.608306  457.652247  35.919360  0.000000  -1290.495400  
 3.051651  3.674548  1.562557  352.608567  -25.538491  0.000000  -1290.495400  
 3.571163  3.799625  1.516396  -27.478383  34.050937  0.000000  -1290.495400  
 3.050798  3.785095  1.567365  -352.975272  -37.630788  0.000000  -1290.495400  
 3.559655  3.743973  1.579514  -51.371778  35.816202  0.000000  -1290.495400  
